Slice,Iteration,Step,Reward,Pe,Latency,Throughput,PTX,Bw
eMBB,1,55,-100,0.02431287554208656,8.993731540226541,76.70271593910223,33,83886080
eMBB,1,56,-100,0.013253796957449231,3.2444779530997954,50.31801231592853,33,83886080
eMBB,1,57,-100,0.013133032582688877,5.943428637151766,31.708959739322452,34,83886080
eMBB,1,58,-100,0.001867224293085344,8.761250947544776,46.00395890552098,35,83886080
eMBB,1,59,-100,0.020181692029407942,4.973565714690562,93.64589073347521,35,167772160
eMBB,1,60,-100,0.024405915803586524,2.578763781066591,73.62966888382579,35,335544320
eMBB,1,61,-100,0.014480021211290186,3.1216555882548613,10.539479102127855,36,335544320
eMBB,1,62,-100,0.019571106624571347,4.056761142789609,23.536362163880412,37,335544320
eMBB,1,63,-100,0.01785844492080276,7.049354928589507,12.884118302361516,38,335544320
eMBB,1,64,-100,0.029602091635141665,6.948427511322379,57.3595052929602,38,671088640
eMBB,1,65,-100,0.0014464395442322045,9.528498667135189,40.9766555532929,39,671088640
eMBB,1,66,-100,0.008719393337158455,4.256944705863241,48.79276036983138,40,671088640
eMBB,1,67,33.0125376374795,0.0006783099290642712,1.955308756604347,33.208068513139935,41,671088640
eMBB,1,68,-100,0.008474474796318632,8.820367591468305,33.53302577555105,42,671088640
eMBB,1,69,-100,0.01826044059264881,3.766578095683194,32.16480160719344,43,671088640
eMBB,1,70,-100,0.0022808321257295687,4.65541180818885,33.178002946612736,44,671088640
eMBB,1,71,-100,0.01712253600621211,3.661846512426714,46.899831656470454,45,671088640
eMBB,1,72,-100,0.01896806957780426,1.9439027149211876,95.19773530377682,45,671088640
eMBB,1,73,-100,0.023382895098056,8.672961004455594,78.99777895950928,45,1342177280
eMBB,1,74,-100,0.0207380423526728,1.9022127874412003,14.604018846190623,45,2684354560
eMBB,1,75,-100,0.019325177611047878,7.27310775862092,84.36914908344123,45,2684354560
eMBB,1,76,-100,0.01632061482873247,8.388617369624733,25.409542276900343,46,2684354560
eMBB,1,77,-100,0.025120516588450294,7.2098573885755,79.79979654492159,46,5368709120
eMBB,1,78,-100,0.014157156237568299,8.067065380723864,39.32402210172376,47,5368709120
eMBB,1,79,-100,0.027355801325179577,5.668695900673273,23.317415961622288,47,10737418240
eMBB,1,80,-100,0.014207552845613421,7.983371126081064,55.46984399630621,47,10737418240
eMBB,1,81,-100,0.015133988062905748,3.0329565551889845,28.369123076238118,48,10737418240
eMBB,1,82,-100,0.018181310687253018,1.0076492875748824,94.64433366625587,48,10737418240
eMBB,1,83,-100,0.0029139286503408295,8.756856656650008,12.936491220086666,49,10737418240
eMBB,1,84,-100,0.0068790661653560445,8.467101628692738,48.44448291101786,50,10737418240
eMBB,1,85,-100,0.01112370454599992,9.2850201192872,48.26037493869164,51,10737418240
eMBB,1,86,-100,0.004279099799716735,5.18266847522282,83.92057401524048,51,10737418240
eMBB,1,87,-100,0.009940082538993892,5.247256950186677,60.04864226574083,51,10737418240
eMBB,1,88,-100,0.003666859804551758,4.914665399528229,36.48464662066981,52,10737418240
eMBB,1,89,-100,0.006750743085906553,6.704030396983551,81.2290928280907,52,10737418240
eMBB,1,90,-100,0.014736152664660525,7.6278229730411,83.0419335693696,52,10737418240
eMBB,1,91,-100,0.006458286024139549,6.426366685530645,41.37522138091439,53,10737418240
eMBB,1,92,-100,0.027928377440859596,3.3302243024460623,18.877592808926508,53,21474836480
eMBB,1,93,-100,0.005650945405621903,8.148230048993462,76.65936223725338,53,21474836480
eMBB,1,94,-100,0.019317160270154718,3.9785053920507933,95.377907194497,53,21474836480
eMBB,1,95,-100,0.02523097747742981,5.344311556685762,31.51340309036913,53,42949672960
eMBB,1,96,-100,0.024046939417884845,4.250999949503264,47.59668696555865,53,85899345920
eMBB,1,97,-100,0.025357915205286467,8.229235745342102,91.5366234976112,53,171798691840
eMBB,1,98,-100,0.02688236030923254,3.6283205658295636,89.98744056564998,53,343597383680
eMBB,1,99,-100,0.02560026625542729,9.832042997054993,46.35928665440449,53,687194767360
eMBB,1,100,-100,0.008784357301535652,4.4758889197487495,10.750445448291421,54,687194767360
eMBB,2,1,-100,0.0025726613835727156,1.2259284315916341,47.820665248216876,21,20
eMBB,2,2,-100,0.024556810293692916,4.318004224500548,43.79120835287179,21,40
eMBB,2,3,-100,0.023856587000019063,3.5458271264876178,81.97194131048083,21,80
eMBB,2,4,-100,0.026971215818252545,4.60506767833817,75.87802762459496,21,160
eMBB,2,5,-100,0.006050702417729084,2.930039237822218,39.2406643874656,22,160
eMBB,2,6,69.80274342705172,0.0009086773969667673,9.352278809449228,70.73797130799665,22,160
eMBB,2,7,-100,0.007539559740373467,4.718244175567756,20.25225325211862,23,160
eMBB,2,8,-100,0.026015585065951228,4.510944355916939,29.004252086029858,23,320
eMBB,2,9,-100,0.018261900869202458,7.706721762596056,96.31602963383533,23,320
eMBB,2,10,-100,0.027260308133511282,5.675531930856575,55.70874749342345,23,640
eMBB,2,11,-100,0.005802839800566669,2.254639115547262,18.77045702362134,24,640
eMBB,2,12,-100,0.006022500947480336,6.852023662876654,56.984029606068596,24,640
eMBB,2,13,-100,0.028556527864136014,7.244377591097989,18.653942369349586,24,1280
eMBB,2,14,-100,0.007412504428292964,6.483354733971824,25.290217689782047,25,1280
eMBB,2,15,-100,0.014510255174047295,9.97444467500004,15.61942410721199,26,1280
eMBB,2,16,-100,0.01375995317341899,3.368026951899748,89.81062142561875,26,1280
eMBB,2,17,-100,0.028546447887165625,7.8875679909050485,46.29760792984809,26,2560
eMBB,2,18,-100,0.0033497111283664737,9.509480796517348,60.737901662641875,26,2560
eMBB,2,19,-100,0.024853212442716675,7.536123680345843,26.77160992828014,26,5120
eMBB,2,20,-100,0.0011285239268658655,5.230505064679342,96.75561990101518,26,5120
eMBB,2,21,-100,0.022516207756486606,6.675370520977283,53.10454477942364,26,10240
eMBB,2,22,-100,0.02905103976897844,7.133948163313393,99.74568846269189,26,20480
eMBB,2,23,-100,0.006005032860440769,4.7786381205707125,74.68457246622116,26,20480
eMBB,2,24,-100,0.01366964111476486,6.392178545455005,92.77175596115057,26,20480
eMBB,2,25,-100,0.007589502545654244,2.947042824191875,31.532252859549722,27,20480
eMBB,2,26,-100,0.004542603251769051,9.697886963000679,96.54324057811351,27,20480
eMBB,2,27,-100,0.0252766906871097,7.10980389531537,68.3987449314264,27,40960
eMBB,2,28,-100,0.023737252702159126,5.145699691309069,42.00104715033652,27,81920
eMBB,2,29,-100,0.02576337250990728,5.9024993848729475,60.99308803129271,27,163840
eMBB,2,30,-100,0.00561468067347369,8.807889647316145,98.36866387648742,27,163840
eMBB,2,31,-100,0.009852301087332128,3.703541005938223,64.06133546321675,27,163840
eMBB,2,32,-100,0.028481461459956857,7.173643797232416,28.475727718355895,27,327680
eMBB,2,33,-100,0.018945077198667927,6.1430174533357,69.94632733782639,27,327680
eMBB,2,34,-100,0.02051967587326313,7.123947386649086,23.912423543937948,27,655360
eMBB,2,35,-100,0.011250314837790244,4.029184725394935,70.44843866045068,27,655360
eMBB,2,36,-100,0.0037451883714037736,6.553487502267177,94.31364707389051,27,655360
eMBB,2,37,-100,0.021885071079216025,9.780546820482641,91.33554206311598,27,1310720
eMBB,2,38,-100,0.0029963133642778267,1.9038260630044923,89.57069153138634,27,1310720
eMBB,2,39,-100,0.013677916765179836,4.850860340621661,62.496260590717185,27,1310720
eMBB,2,40,-100,0.0022733093464178946,2.6294098747472088,49.92590839666048,28,1310720
eMBB,2,41,-100,0.0016273155682480977,8.214274283375401,70.74832451538825,28,1310720
eMBB,2,42,-100,0.010489560748016475,5.345102543246376,84.34345615546351,28,1310720
eMBB,2,43,-100,0.01144553081617087,9.096559245749468,23.67262874457019,29,1310720
eMBB,2,44,-100,0.006838347673408143,2.3456223983085303,92.06058468128329,29,1310720
eMBB,2,45,-100,0.02124586299908069,1.6248677638124227,22.862385278576202,29,2621440
eMBB,2,46,-100,0.028629017570102833,1.3766622374918054,89.4593640208278,29,5242880
eMBB,2,47,-100,0.02670395112733652,4.241873277778195,23.82911643788976,29,10485760
eMBB,2,48,-100,0.006049996583587992,7.585701944366551,71.57944510230521,29,10485760
eMBB,2,49,-100,0.02047990459162665,3.6708236352085493,98.95912967502925,29,20971520
eMBB,2,50,-100,0.010517608128950895,3.523552133371544,17.401415571827545,30,20971520
eMBB,2,51,-100,0.007641501791432446,6.606077058184556,91.09645479317766,30,20971520
eMBB,2,52,-100,0.016555582938484883,3.431903428996656,93.26156673198486,30,20971520
eMBB,2,53,-100,0.008634873607569976,6.0951167876591,62.04693980087274,30,20971520
eMBB,2,54,-100,0.02664136191769577,8.959126660932395,40.84534260829094,30,41943040
eMBB,2,55,-100,0.00912092649802133,9.014126735272704,92.80837099716771,30,41943040
eMBB,2,56,-100,0.014653273983637543,3.266639019682477,89.49784942670873,30,41943040
eMBB,2,57,-100,0.020097533004119067,9.155082662054228,78.97954363545732,30,83886080
eMBB,2,58,-100,0.01659894622284282,7.01731530923435,51.469755474028105,30,83886080
eMBB,2,59,-100,0.02641880199802836,9.03222665374079,34.338459666879515,30,167772160
eMBB,2,60,-100,0.024429689299996282,5.972652593462689,68.7039397557212,30,335544320
eMBB,2,61,-100,0.02541044596667439,2.526760564359768,78.14334360192902,30,671088640
eMBB,2,62,-100,0.01265236101429421,5.681692463157609,61.75635432183815,30,671088640
eMBB,2,63,-100,0.026245869617511203,9.121447700956596,60.69852648604165,30,1342177280
eMBB,2,64,-100,0.01050902204776666,2.478291629021299,26.224908398712245,31,1342177280
eMBB,2,65,-100,0.02096227652166595,6.435439387050866,82.23306839002949,31,2684354560
eMBB,2,66,-100,0.02348221606863744,6.885605390467385,67.36666357188037,31,5368709120
eMBB,2,67,-100,0.006965579757097813,7.679755726515346,31.219347110424454,32,5368709120
eMBB,2,68,-100,0.024682514530027365,9.343673695565881,34.965862135532234,32,10737418240
eMBB,2,69,-100,0.009965532076591439,6.396808742837546,76.3672898890509,32,10737418240
eMBB,2,70,-100,0.005797556824720216,5.266502956493126,76.75678240068657,32,10737418240
eMBB,2,71,-100,0.0029980295625200754,9.892005352662116,33.72674136534521,33,10737418240
eMBB,2,72,-100,0.02024330302994263,7.4194056817247604,89.29620769856837,33,21474836480
eMBB,2,73,-100,0.0149417336666311,6.6917801898860505,56.84887528371397,33,21474836480
eMBB,2,74,-100,0.004390663191931833,9.748576649343523,93.2433719749418,33,21474836480
eMBB,2,75,-100,0.028945538735173346,4.681814608887321,40.86900680297514,33,42949672960
eMBB,2,76,-100,0.0023384675202435716,7.129299856831114,71.81842983119472,33,42949672960
eMBB,2,77,-100,0.028014195906353033,2.4439908937997186,19.181728044271495,33,85899345920
eMBB,2,78,-100,0.019714948888973377,5.255236225875104,77.924842193965,33,85899345920
eMBB,2,79,-100,0.01578316862398182,2.687818608935102,90.07471706175372,33,85899345920
eMBB,2,80,-100,0.0107965044861194,7.289935167708684,82.59076176295508,33,85899345920
eMBB,2,81,-100,0.029999309028011456,5.790079249661038,46.41132455900563,33,171798691840
eMBB,2,82,-100,0.02898129371319148,3.4565784769460275,93.78038998450735,33,343597383680
eMBB,2,83,-100,0.0015185774468072582,5.285232500405143,68.73279912040644,33,343597383680
eMBB,2,84,-100,0.0017527758024095995,8.008203946547606,26.63683320155713,34,343597383680
eMBB,2,85,-100,0.011977413372564197,5.36413390464979,60.587598788777875,34,343597383680
eMBB,2,86,-100,0.007253815984161149,5.582691407556014,71.4601453014302,34,343597383680
eMBB,2,87,-100,0.00181615001701538,7.831349318117562,84.5623178073412,34,343597383680
eMBB,2,88,-100,0.019979376179926792,1.9005459515607135,10.91395764427119,35,343597383680
eMBB,2,89,-100,0.02625665871444166,1.6123614332696858,78.5179301595961,35,687194767360
eMBB,2,90,-100,0.017332904973861026,5.940000417887857,27.22977579706234,36,687194767360
eMBB,2,91,-100,0.01882274743943524,3.2493247895233566,37.62871659629677,37,687194767360
eMBB,2,92,-100,0.01885163010768755,7.354836833720337,61.68580272918805,37,687194767360
eMBB,2,93,-100,0.018584677951018164,1.9025289099424472,76.37999474685328,37,687194767360
eMBB,2,94,-100,0.025382178703909554,9.340290991867237,51.021300268886186,37,1374389534720
eMBB,2,95,-100,0.009415641776467549,9.639666931466873,30.415312402359643,38,1374389534720
eMBB,2,96,-100,0.02927717911429265,4.384290742475644,88.68893987828382,38,2748779069440
eMBB,2,97,-100,0.0012741166157212483,5.887287367419806,68.83193044768032,38,2748779069440
eMBB,2,98,-100,0.0028063323369810797,8.929971584124832,27.30505446639799,39,2748779069440
eMBB,2,99,-100,0.007163744363686976,9.143699279032909,58.7125934024955,39,2748779069440
eMBB,2,100,-100,0.020616735919022442,5.433292199317841,58.572848235408934,39,5497558138880
eMBB,3,1,-100,0.0016465873218107284,5.920127860569486,87.05044863625162,20,20
eMBB,3,2,-100,0.01930965945927423,7.094647307040086,92.31716391356325,20,20
eMBB,3,3,-100,0.022759945720509624,5.633404502336956,92.87640043978888,20,40
eMBB,3,4,-100,0.023478237998338217,5.928564264920656,39.44513892979396,20,80
eMBB,3,5,-100,0.012384642556348371,4.958893867156948,53.77940922902559,20,80
eMBB,3,6,-100,0.015706357477605237,6.231649557872957,39.30268240517933,21,80
eMBB,3,7,-100,0.0014875264880559482,2.564750292755379,32.529184730388195,22,80
eMBB,3,8,-100,0.021552619252706372,9.374154988396954,83.28783382503416,22,160
eMBB,3,9,-100,0.02788821570325672,5.489124199178703,36.907768620445566,22,320
eMBB,3,10,-100,0.017665749396283743,3.8670663080409273,48.41959013961244,23,320
eMBB,3,11,-100,0.004899960499920539,2.625189154570817,97.16327829672821,23,320
eMBB,3,12,-100,0.027663317037267838,5.082200921939284,25.906954822743998,23,640
eMBB,3,13,-100,0.022501588913711974,7.531920419747543,71.94181978729573,23,1280
eMBB,3,14,-100,0.019835586950294148,9.491579046177947,34.131792522029336,24,1280
eMBB,3,15,-100,0.02318877032409576,6.046997882985392,14.30466492857606,24,2560
eMBB,3,16,-100,0.01365896640318908,5.387294109301626,13.765447288213332,25,2560
eMBB,3,17,-100,0.0070265658668688755,5.546129708907924,68.8421937210563,25,2560
eMBB,3,18,-100,0.014098479368317065,4.06516030511598,15.22945486573694,26,2560
eMBB,3,19,-100,0.024263373082173308,4.451371977931489,86.45538226298628,26,5120
eMBB,3,20,-100,0.01970917082962152,2.996237236383954,58.53204700971305,26,5120
eMBB,3,21,-100,0.0030040192283491297,8.702743623202773,79.36497596798877,26,5120
eMBB,3,22,-100,0.02340797113589393,4.650800272835649,75.23918524427526,26,10240
eMBB,3,23,-100,0.00535369729633022,1.4490886083353778,27.942313403280245,27,10240
eMBB,3,24,-100,0.00832493854002602,6.025578299689393,34.5764235972035,28,10240
eMBB,3,25,-100,0.012220722194502211,5.007085932592362,36.65052105078988,29,10240
eMBB,3,26,-100,0.013495178860787682,2.0791439872925275,53.8336194227445,29,10240
eMBB,3,27,-100,0.015184728738064729,6.669498393518133,78.42149123843424,29,10240
eMBB,3,28,-100,0.001840784244730982,7.458292454789396,87.79989987652053,29,10240
eMBB,3,29,-100,0.008692884324100971,5.825795208242996,73.02652762719995,29,10240
eMBB,3,30,-100,0.008615784443603235,5.294144039680465,95.79133490662414,29,10240
eMBB,3,31,-100,0.006686002551849318,4.941807543889326,75.8664941313682,29,10240
eMBB,3,32,-100,0.019951900642170055,5.7255591711030425,40.36923469351013,30,10240
eMBB,3,33,-100,0.010517515956790444,3.030892883300079,47.31005379348225,31,10240
eMBB,3,34,-100,0.01056107172727678,8.077528447249374,65.94253254217162,31,10240
eMBB,3,35,-100,0.021646326063529644,4.433579982491857,37.56969020728279,31,20480
eMBB,3,36,-100,0.028082856575514552,3.2112873832872526,67.57816207613872,31,40960
eMBB,3,37,-100,0.025084516792709184,5.734399408495673,78.87681660271058,31,81920
eMBB,3,38,-100,0.006418824064861509,9.846829243173266,42.42861194898868,32,81920
eMBB,3,39,-100,0.026748408003324054,2.4841214649239176,11.996071825244698,32,163840
eMBB,3,40,-100,0.0055750083252510615,3.4097366145810613,56.75382584274534,32,163840
eMBB,3,41,30.734834402062138,0.0007908148745478371,8.441459667363484,31.578980368798486,33,163840
eMBB,3,42,-100,0.01777092005555002,3.5899590685529192,36.572173409911244,34,163840
eMBB,3,43,-100,0.0024568291875895604,8.932077093189296,75.39249680560646,34,163840
eMBB,3,44,68.93829263617789,0.0006272736328152824,6.122005598160087,69.5504931959939,34,163840
eMBB,3,45,-100,0.019745937012940393,9.59336361083702,69.81540858489879,34,163840
eMBB,3,46,-100,0.021316939503211785,9.646912344620265,42.561891367613434,34,327680
eMBB,3,47,-100,0.0014244973960901124,3.790110750958105,92.4175572554078,34,327680
eMBB,3,48,-100,0.001394284359037587,9.093660079052484,77.68295123716405,34,327680
eMBB,3,49,-100,0.004693608126255362,5.033791055354718,82.42505447089398,34,327680
eMBB,3,50,-100,0.005124985047144108,7.813683746785724,38.587334026488705,35,327680
eMBB,3,51,-100,0.028387856075547443,9.67439453123179,24.83799719215358,35,655360
eMBB,3,52,-100,0.0046788642201082906,1.405466663365246,22.57711228188647,36,655360
eMBB,3,53,-100,0.005352780283444504,9.89396554693762,24.47156104344533,37,655360
eMBB,3,54,-100,0.019322936446231405,2.5245137203853494,91.79168045870775,37,655360
eMBB,3,55,-100,0.021801113059469347,4.687672097457887,18.261983897365383,37,1310720
eMBB,3,56,-100,0.01927031590205056,6.176871013773462,37.657360075267924,38,1310720
eMBB,3,57,-100,0.004736600145332268,7.080916992947313,71.10827303323796,38,1310720
eMBB,3,58,-100,0.02745802257386412,8.463209557307774,71.04163052818268,38,2621440
eMBB,3,59,-100,0.020841934817879545,6.550394728837128,90.62057767620955,38,5242880
eMBB,3,60,-100,0.014656420542242594,2.998711982471992,58.492889590940706,38,5242880
eMBB,3,61,-100,0.012992484015508688,5.404485132214875,35.95891323580946,39,5242880
eMBB,3,62,-100,0.011555330332934136,5.789011439259905,13.840166415315634,40,5242880
eMBB,3,63,-100,0.021522580346067913,7.29775553559114,47.38573212964788,40,10485760
eMBB,3,64,-100,0.018309025358000712,2.432542795722331,21.56831906070957,41,10485760
eMBB,3,65,-100,0.006858709281937167,7.0043754926801505,36.589267325016,42,10485760
eMBB,3,66,-100,0.012325023122968168,5.573056392854896,74.89084156241269,42,10485760
eMBB,3,67,-100,0.02603019782470987,7.492702275844785,14.266275824349322,42,20971520
eMBB,3,68,-100,0.01528695291801705,1.2317975031570265,17.77628036070608,43,20971520
eMBB,3,69,-100,0.029533755621473347,8.61902042672304,27.20859093019558,43,41943040
eMBB,3,70,-100,0.009441902575873023,9.678731928513011,89.46395771151809,43,41943040
eMBB,3,71,-100,0.0010019271663723683,2.6064031071762903,66.93408580720387,43,41943040
eMBB,3,72,-100,0.02568108760004426,2.956066520605642,62.77509129503536,43,83886080
eMBB,3,73,-100,0.018400640729242145,1.649712926248833,58.90179028850622,43,83886080
eMBB,3,74,-100,0.0076778121040518045,6.247865697315379,25.85285681821299,44,83886080
eMBB,3,75,-100,0.015800764711149107,3.0631268367849858,15.07717648390338,45,83886080
eMBB,3,76,-100,0.004522269487087026,8.309293312472397,64.65968998346385,45,83886080
eMBB,3,77,-100,0.01791608909300446,3.519493628684054,78.50907440574485,45,83886080
eMBB,3,78,-100,0.006937042799309458,2.190825076897282,76.22137603484768,45,83886080
eMBB,3,79,-100,0.01848985422545557,9.294432781583083,81.03371488202572,45,83886080
eMBB,3,80,-100,0.004610223747544015,1.1576996073389363,42.718687591897876,46,83886080
eMBB,3,81,-100,0.024842707274182533,4.522226252843916,58.099878168123446,46,167772160
eMBB,3,82,-100,0.02613259371448172,8.61586198461843,23.08278708639553,46,335544320
eMBB,3,83,-100,0.015383274084328921,4.637980791081782,61.92783448593277,46,335544320
eMBB,3,84,-100,0.007568802399499662,5.00508083266818,51.90298590397609,46,335544320
eMBB,3,85,-100,0.008314388394478067,3.6691033123658983,35.615450201732855,47,335544320
eMBB,3,86,-100,0.015174440595595862,3.237306046170903,65.02131975118581,47,335544320
eMBB,3,87,-100,0.026804583552407807,2.438277797057536,94.80192979291833,47,671088640
eMBB,3,88,-100,0.00453260983307557,3.7269924086727237,88.98428647578041,47,671088640
eMBB,3,89,-100,0.022576870364062605,2.594390073616867,90.04520236258963,47,1342177280
eMBB,3,90,-100,0.025218078885200872,7.21294545171452,42.85591998756654,47,2684354560
eMBB,3,91,-100,0.0190046530324294,4.486928127828545,46.25793159372812,48,2684354560
eMBB,3,92,-100,0.018770216809429256,8.858122751116298,83.47359548079568,48,2684354560
eMBB,3,93,-100,0.02626201851806624,4.17956625771324,15.50525034388004,48,5368709120
eMBB,3,94,-100,0.018667855258762585,6.850436237251263,40.86734756235265,49,5368709120
eMBB,3,95,-100,0.010858350796474221,9.152661557374898,77.37195975560965,49,5368709120
eMBB,3,96,-100,0.028271661858862013,1.833336882265721,23.196014659044817,49,10737418240
eMBB,3,97,-100,0.0016398866193755995,6.893111777850081,71.83262414328308,49,10737418240
eMBB,3,98,-100,0.016445545548078817,2.668812383727094,83.19096266618837,49,10737418240
eMBB,3,99,-100,0.010246547450596045,6.39592090013443,80.13307205656423,49,10737418240
eMBB,3,100,-100,0.0137549058139253,6.6027412561478975,89.63114533740064,49,10737418240
eMBB,4,1,-100,0.022256561371804033,1.6245971091394193,74.99706185028491,20,40
eMBB,4,2,-100,0.0012977349256785222,4.241024447292838,14.97500403235302,21,40
eMBB,4,3,-100,0.021736248645477477,5.332155790508119,27.82910431401408,21,80
eMBB,4,4,-100,0.009758226435688019,3.962229403929046,16.792473187889083,22,80
eMBB,4,5,-100,0.020976453478506067,8.328815140607206,64.590215151052,22,160
eMBB,4,6,-100,0.0011473771742604108,2.7788416700278598,87.98341967318969,22,160
eMBB,4,7,-100,0.018296853152398696,9.18434817637402,28.489482678361753,23,160
eMBB,4,8,-100,0.0025001461959990325,6.24920396910217,44.51545757070844,24,160
eMBB,4,9,-100,0.008648222028991608,9.814564065212439,84.5013904082489,24,160
eMBB,4,10,35.80541854144665,0.0006165743903614764,6.855372113105558,36.4909557527572,25,160
eMBB,4,11,-100,0.012371666166692998,7.5794742226106,51.37966179660054,25,160
eMBB,4,12,-100,0.029893161438146097,4.484823606252914,37.8861536899655,25,320
eMBB,4,13,-100,0.0027137052445409845,9.343504428710819,17.773465529121935,26,320
eMBB,4,14,-100,0.012331908636476811,8.723098930625955,64.98159029443283,26,320
eMBB,4,15,-100,0.0101884801311296,4.517061833144748,14.009249189647242,27,320
eMBB,4,16,-100,0.02885619950194871,5.318994236952236,84.57681238880066,27,640
eMBB,4,17,-100,0.028654539793781603,9.05194244957923,85.16900455924856,27,1280
eMBB,4,18,-100,0.02488271644317131,3.4970943419499445,45.303892723127596,27,2560
eMBB,4,19,-100,0.011345608231644263,6.6454376209204415,41.89103085504472,28,2560
eMBB,4,20,-100,0.02290300063762003,1.9544188384296408,22.722210085644342,28,5120
eMBB,4,21,-100,0.010092299563398171,3.9041114096934164,75.53296925121491,28,5120
eMBB,4,22,-100,0.017277323476920698,4.953151205027618,42.59287267964895,29,5120
eMBB,4,23,-100,0.02563648757849933,1.7898456639278333,10.956223757364425,29,10240
